timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post
1657728000000,516972,890.0,922.29,879.0,914.99,35.99,4.09,3.99,468643621.0,,
1657814400000,411050,915.91,958.0,902.4,938.79,23.8,2.6,3.17,384634691.0,,
1658073600000,329354,928.57,966.0,906.0,937.0,-1.79,-0.19,2.54,309593074.0,,
1658160000000,279156,937.0,966.36,922.0,936.99,-0.01,0.0,2.15,264371395.0,,
1658246400000,210745,936.99,948.0,916.61,939.0,2.01,0.21,1.62,196844904.0,,
1658332800000,259764,927.3,956.05,902.0,909.78,-29.22,-3.11,2.0,239553240.0,200.0,181956.0
1658419200000,191907,923.51,923.51,890.0,910.5,0.72,0.08,1.48,173236040.0,,
1658678400000,323072,914.0,914.0,868.42,873.0,-37.5,-4.12,2.49,285023007.0,,
1658764800000,296875,872.87,914.98,868.0,900.0,27.0,3.09,2.29,266581525.0,,
1658851200000,437532,903.77,967.96,903.77,961.22,61.22,6.8,3.37,412723418.0,,
1658937600000,558743,999.0,1000.0,908.0,947.98,-13.24,-1.38,4.31,531423311.0,,
1659024000000,528782,955.0,1023.63,945.0,947.0,-0.98,-0.1,4.08,519936115.0,,
1659283200000,387840,941.63,984.5,911.11,969.99,22.99,2.43,2.99,370589186.0,,
1659369600000,336362,950.29,1003.77,949.5,995.48,25.49,2.63,2.59,329469212.0,,
1659456000000,316529,991.6,1015.0,971.01,976.3,-19.18,-1.93,2.44,312889525.0,,
1659542400000,331415,985.98,996.58,930.0,959.0,-17.3,-1.77,2.56,316160030.0,,
1659628800000,327622,951.0,984.99,932.85,939.56,-19.44,-2.03,2.53,310881022.0,,
1659888000000,313284,938.0,957.0,890.0,949.9,10.34,1.1,2.42,290783513.0,,
1659974400000,265508,937.77,979.88,930.0,952.0,2.1,0.22,2.05,254379210.0,,
1660060800000,322319,949.99,958.0,918.0,934.0,-18.0,-1.89,2.48,300581331.0,,
1660147200000,307022,934.98,950.0,886.0,913.0,-21.0,-2.25,2.37,279402490.0,,
1660233600000,337369,904.02,915.06,872.53,887.01,-25.99,-2.85,2.6,298454453.0,,
1660492800000,454558,893.0,937.88,871.4,915.87,28.86,3.25,3.5,415223760.0,,
1660579200000,506055,924.55,995.99,906.0,967.97,52.1,5.69,3.9,488900013.0,,
1660665600000,230455,956.6,993.1,947.99,966.26,-1.71,-0.18,1.78,223493382.0,,
