timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post
1118246400000,777000,10.3696,10.5547,10.0962,10.1656,-0.2276,-2.19,0.69,38204045.0,,
1118332800000,416509,10.1214,10.2792,9.8017,9.89,-0.2755,-2.71,0.37,19681140.0,,
1118592000000,706973,9.9174,10.0962,9.7912,9.9342,0.0445,0.45,0.63,33389071.0,,
1118678400000,727149,9.8858,10.195,9.8858,10.0268,0.0924,0.93,0.65,34530651.0,,
1118764800000,159677,9.909,10.0962,9.9069,10.0184,-0.008,-0.08,0.14,7599370.0,,
1118851200000,593153,10.0331,10.2034,9.991,10.1992,0.1813,1.81,0.53,28452404.0,,
1118937600000,326299,10.2013,10.3065,10.0162,10.2013,0.002,0.02,0.29,15703945.0,,
1119196800000,1236889,10.3065,11.1689,10.2013,10.8955,0.6937,6.8,1.1,62906075.0,,
1119283200000,259792,10.8303,10.9354,10.6346,10.6893,-0.2059,-1.89,0.23,13347957.0,,
1119369600000,612174,10.6851,11.0427,10.683,11.0027,0.3132,2.93,0.54,31728393.0,,
1119456000000,527645,10.9964,11.0574,10.8723,10.9565,-0.0462,-0.42,0.47,27503937.0,,
1119542400000,615049,10.866,11.0637,10.3275,11.0448,0.0887,0.81,0.55,31786457.0,,
1119801600000,1082423,11.1058,11.5559,11.0217,11.537,0.4926,4.46,0.96,58344425.0,,
1119888000000,376636,11.3582,11.4613,11.1521,11.232,-0.3046,-2.64,0.33,20129464.0,,
1120060800000,1277817,11.1479,11.4318,11.1479,11.2846,0.0528,0.47,1.14,68740725.0,,
1120147200000,610431,11.5664,11.5664,10.7714,11.0132,-0.2708,-2.4,0.54,32182036.0,,
1120406400000,301851,10.9375,11.1058,10.8366,10.9985,-0.0143,-0.13,0.27,15730157.0,,
1120492800000,224838,10.9375,10.9375,10.845,10.9312,-0.0671,-0.61,0.2,11662288.0,,
1120579200000,631676,10.8849,10.9375,10.5169,10.5821,-0.3487,-3.19,0.56,32226601.0,,
1120665600000,578532,10.5169,10.7188,10.4453,10.6241,0.0423,0.4,0.51,29052550.0,,
1120752000000,693076,10.5505,10.9796,10.5505,10.9165,0.2922,2.75,0.62,35940472.0,,
1121011200000,656277,10.9375,11.1689,10.887,10.9291,0.0131,0.12,0.58,34538170.0,,
1121097600000,571243,10.9102,11.2951,10.7777,11.253,0.3235,2.96,0.51,30210107.0,,
1121184000000,385796,11.2299,11.2488,10.622,11.0427,-0.2104,-1.87,0.34,19981575.0,,
1121270400000,201266,10.9375,11.1437,10.9312,11.1268,0.0839,0.76,0.18,10624551.0,,
1121356800000,100290,11.0448,11.2068,11.0448,11.1458,0.0189,0.17,0.09,5300561.0,,
1121616000000,156407,11.1373,11.1899,11.0553,11.0848,-0.0613,-0.55,0.14,8258010.0,,
1121702400000,132540,11.0806,11.2257,11.0637,11.1373,0.0521,0.47,0.12,7015760.0,,
1121788800000,301229,11.1352,11.1416,10.9207,10.9607,-0.1771,-1.59,0.27,15767931.0,,
1121875200000,253682,10.9607,11.0553,10.7903,10.9333,-0.0274,-0.25,0.23,13127981.0,,
1121961600000,609596,10.9375,11.1205,10.8492,10.9522,0.0186,0.17,0.54,31708848.0,,
1122220800000,696189,10.9396,10.9964,10.744,10.8029,-0.1489,-1.36,0.62,35971529.0,,
1122307200000,800824,10.7272,10.9544,10.7272,10.8934,0.0907,0.84,0.71,41433496.0,,
1122393600000,536982,10.9964,11.1899,10.9375,11.1205,0.2277,2.09,0.48,28350004.0,,
1122480000000,859252,11.1226,11.2488,11.049,11.211,0.0901,0.81,0.76,45732284.0,,
1122566400000,242518,11.1521,11.253,11.1479,11.1815,-0.0291,-0.26,0.22,12951117.0,,
1122825600000,384030,11.1983,11.3161,11.1479,11.2699,0.0883,0.79,0.34,20465514.0,,
1122912000000,426287,11.2593,11.2951,11.0953,11.2278,-0.0417,-0.37,0.38,22676468.0,,
1122998400000,818421,11.1899,11.2951,11.1479,11.272,0.0438,0.39,0.73,43619808.0,,
1123084800000,1056044,11.293,11.7368,11.293,11.6758,0.4035,3.58,0.94,58044426.0,,
1123171200000,636516,11.8842,12.0879,11.7161,11.8816,0.2066,1.77,0.57,29678263.0,,
1123430400000,854555,11.8944,11.9657,11.4104,11.7441,-0.1378,-1.16,0.63,39434837.0,,
1123516800000,584198,11.7161,11.7161,11.4894,11.5734,-0.1703,-1.45,0.43,26540331.0,,
1123603200000,580027,11.4919,11.8434,11.4919,11.7594,0.1863,1.61,0.43,26665195.0,,
1123689600000,1359360,11.7186,12.0726,11.7186,12.065,0.3057,2.6,1.01,63589532.0,,
1123776000000,471545,12.065,12.0726,11.8103,11.9759,-0.0893,-0.74,0.35,22081209.0,,
1124035200000,702040,11.9427,12.3757,11.7161,12.2229,0.2467,2.06,0.52,32711316.0,,
1124121600000,575151,12.2229,12.2229,11.9555,12.093,-0.1296,-1.06,0.43,27203993.0,,
1124208000000,1250674,12.6559,13.3028,11.8434,12.4343,0.341,2.82,0.93,60400828.0,,
1124294400000,1098909,12.6075,12.6839,11.9708,11.9937,-0.4402,-3.54,0.81,52638476.0,,
1124380800000,497271,11.9402,12.0828,11.8893,11.9937,0.0,0.0,0.37,23314587.0,,
1124640000000,692987,11.9657,12.1771,11.8434,12.0981,0.1043,0.87,0.51,32877617.0,,
1124726400000,478600,12.0217,12.2407,12.0217,12.228,0.1295,1.07,0.35,22825313.0,,
1124812800000,321412,12.2255,12.2764,12.1134,12.2127,-0.0147,-0.12,0.24,15394347.0,,
1124899200000,354008,12.2153,12.2458,12.1236,12.2127,0.0,0.0,0.26,16937359.0,,
1124985600000,458241,12.1516,12.4165,12.1516,12.3324,0.1197,0.98,0.34,22162003.0,,
1125244800000,512830,12.3528,12.4496,12.3273,12.4012,0.0691,0.56,0.38,24984384.0,,
1125331200000,245326,12.3783,12.442,12.2509,12.3222,-0.0794,-0.64,0.18,11883761.0,,
1125417600000,239434,12.2509,12.4751,12.228,12.4445,0.122,0.99,0.18,11660189.0,,
1125504000000,548726,12.419,12.8164,12.419,12.7349,0.29,2.33,0.41,27342423.0,,
1125590400000,499816,12.6839,13.0278,12.6839,12.8775,0.1426,1.12,0.37,25226079.0,,
1125849600000,391058,12.8622,13.1373,12.8622,12.9768,0.0992,0.77,0.29,19986278.0,,
1125936000000,319483,12.9794,13.0634,12.7349,12.7603,-0.2167,-1.67,0.24,16132458.0,,
1126022400000,518627,12.7578,12.903,12.7374,12.8724,0.1123,0.88,0.38,26062481.0,,
1126108800000,630752,12.8724,12.8724,12.661,12.7425,-0.13,-1.01,0.47,31589421.0,,
1126195200000,425447,12.7425,12.7476,12.4802,12.6839,-0.0586,-0.46,0.32,21034934.0,,
1126454400000,159547,12.6839,12.6839,12.4369,12.6355,-0.0482,-0.38,0.12,7856513.0,,
1126540800000,490115,12.5566,12.9386,12.5566,12.9361,0.3007,2.38,0.36,24688592.0,,
1126627200000,329947,12.9131,13.0405,12.7603,12.9539,0.0181,0.14,0.24,16772020.0,,
1126713600000,174066,12.9284,13.0761,12.8265,12.9233,-0.0311,-0.24,0.13,8846890.0,,
1126800000000,321733,12.8953,13.0354,12.8953,12.9819,0.0582,0.45,0.24,16398350.0,,
1127059200000,204025,12.8877,13.0863,12.8316,12.8571,-0.1246,-0.96,0.15,10355074.0,,
1127145600000,179522,12.8749,12.8749,12.7858,12.852,-0.0051,-0.04,0.13,9041752.0,,
1127232000000,294927,12.7552,12.8877,12.605,12.6559,-0.1966,-1.53,0.22,14686809.0,,
1127318400000,335826,12.5769,12.7298,12.2713,12.4929,-0.1633,-1.29,0.25,16372929.0,,
1127404800000,306446,12.4521,12.605,12.3146,12.4598,-0.0325,-0.26,0.23,15048364.0,,
1127664000000,176660,12.4674,12.5693,12.3528,12.3732,-0.086,-0.69,0.13,8657470.0,,
1127750400000,170921,12.3655,12.4165,12.2637,12.2891,-0.0841,-0.68,0.13,8278850.0,,
1127836800000,233695,12.2306,12.4776,12.2306,12.4216,0.1327,1.08,0.17,11331850.0,,
1127923200000,208496,12.4674,12.6839,12.4318,12.6584,0.2372,1.91,0.15,10308512.0,,
1128009600000,332415,12.6584,12.6584,12.3528,12.5973,-0.0608,-0.48,0.25,16352331.0,,
1128873600000,264795,12.5005,12.6584,12.3783,12.3885,-0.2091,-1.66,0.2,12946800.0,,
1128960000000,135909,12.3528,12.47,12.2815,12.4394,0.0508,0.41,0.1,6622928.0,,
1129046400000,832795,12.4802,12.4802,12.0777,12.1007,-0.3383,-2.72,0.62,39835259.0,,
1129132800000,1090753,12.1108,12.2025,11.8994,11.9937,-0.1065,-0.88,0.81,51553349.0,,
1129219200000,494258,11.9657,12.0854,11.5378,11.5989,-0.3946,-3.29,0.37,22786107.0,,
1129478400000,946838,11.4996,11.8434,11.4334,11.6422,0.0429,0.37,0.7,43391916.0,,
1129564800000,964218,11.6397,11.9453,11.6397,11.9453,0.3027,2.6,0.71,44960711.0,,
1129651200000,792451,11.9937,12.0854,11.8358,11.9453,0.0,0.0,0.59,37063755.0,,
1129737600000,572162,11.8994,11.9962,11.7288,11.7746,-0.1708,-1.43,0.42,26662088.0,,
1129824000000,339538,11.7415,11.8307,11.7161,11.7925,0.0177,0.15,0.25,15694623.0,,
1130083200000,444467,11.767,12.009,11.767,11.9835,0.191,1.62,0.33,20771238.0,,
1130169600000,1159486,12.0548,12.1745,12.0472,12.1338,0.1498,1.25,0.86,55177336.0,,
1130256000000,963579,12.1287,12.1592,12.0472,12.1185,-0.0158,-0.13,0.71,45847901.0,,
1130342400000,974815,12.1083,12.1083,11.8561,11.9631,-0.1551,-1.28,0.72,45785210.0,,
1130428800000,698231,11.9657,12.2509,11.9657,12.1134,0.1507,1.26,0.52,33237651.0,,
1130688000000,668572,12.0956,12.4292,11.9988,12.2739,0.1599,1.32,0.5,32099219.0,,
1130774400000,854288,12.3248,12.3655,12.1796,12.3019,0.0282,0.23,0.63,41028115.0,,
1130860800000,276609,12.2255,12.3655,12.1185,12.2662,-0.0357,-0.29,0.2,13366082.0,,
1130947200000,253970,12.3248,12.3401,12.0217,12.0242,-0.2416,-1.97,0.19,12120721.0,,
1131033600000,489562,12.0268,12.1236,11.8154,12.0344,0.0096,0.08,0.36,22899009.0,,
1131292800000,247517,11.846,11.9708,11.8179,11.9529,-0.0818,-0.68,0.18,11545343.0,,
1131379200000,607730,11.9504,11.9784,11.9351,11.9529,0.0,0.0,0.45,28543068.0,,
1131465600000,602073,12.0166,12.0981,11.846,11.8994,-0.0538,-0.45,0.45,28203162.0,,
1131552000000,395013,11.9453,11.9453,11.7568,11.8765,-0.0226,-0.19,0.29,18352311.0,,
1131638400000,292691,11.7721,11.8791,11.7135,11.8129,-0.0641,-0.54,0.22,13501333.0,,
1131897600000,216289,11.7313,11.7925,11.6015,11.6142,-0.1985,-1.68,0.16,9877960.0,,
1131984000000,776760,11.6524,11.6855,11.5632,11.5632,-0.0511,-0.44,0.58,35512394.0,,
1132070400000,724856,11.5582,11.7059,11.4614,11.688,0.1249,1.08,0.54,33007959.0,,
1132156800000,1100802,11.6651,11.6804,11.0004,11.4512,-0.2373,-2.03,0.82,49497150.0,,
1132243200000,694123,11.4614,11.6651,11.2092,11.5378,0.087,0.76,0.51,31397165.0,,
1132502400000,457517,11.4614,11.6524,11.4104,11.6269,0.0888,0.77,0.34,20639360.0,,
1132588800000,353881,11.576,11.8638,11.334,11.7517,0.1244,1.07,0.26,16131067.0,,
1132675200000,137141,11.6448,11.8179,11.6142,11.7823,0.0306,0.26,0.1,6306488.0,,
1132761600000,1088295,11.7161,11.7161,11.4614,11.5556,-0.2262,-1.92,0.81,49193081.0,,
1132848000000,391387,11.4868,11.6142,11.4308,11.5964,0.0404,0.35,0.29,17618489.0,,
1133107200000,152378,11.5811,11.6346,11.334,11.5785,-0.0174,-0.15,0.11,6903246.0,,
1133193600000,248880,11.576,11.6346,10.952,11.306,-0.2721,-2.35,0.18,11117104.0,,
1133280000000,650820,11.2067,11.2474,10.9265,11.1405,-0.1651,-1.46,0.48,28172021.0,,
1133366400000,535424,11.0768,11.1685,11.0055,11.0284,-0.1125,-1.01,0.4,23266367.0,,
1133452800000,963383,11.0284,11.4104,11.0284,11.3391,0.311,2.82,0.71,42441653.0,,
1133712000000,275743,11.3391,11.3722,11.115,11.25,-0.0896,-0.79,0.2,12151492.0,,
1133798400000,1491667,11.1303,11.2398,11.0793,11.1455,-0.1046,-0.93,1.11,65529318.0,,
1133884800000,430998,11.0793,11.2398,11.0793,11.1405,-0.0056,-0.05,0.32,18878496.0,,
1133971200000,365778,11.0895,11.2067,11.087,11.1048,-0.0356,-0.32,0.27,16002582.0,,
1134057600000,1546206,11.1303,11.1303,10.901,10.9214,-0.1832,-1.65,1.15,66478204.0,,
1134316800000,1510220,10.901,10.901,10.6081,10.6107,-0.3113,-2.85,1.12,63383458.0,,
1134403200000,2041441,10.6209,10.6845,10.3152,10.5368,-0.0743,-0.7,1.51,83729902.0,,
1134489600000,1797593,10.4553,10.901,10.4502,10.8195,0.2824,2.68,1.33,75326820.0,,
1134576000000,593465,10.8323,10.9265,10.6998,10.9163,0.0963,0.89,0.44,25306079.0,,
1134662400000,667061,10.901,11.1201,10.8246,11.0717,0.155,1.42,0.49,28659038.0,,
1134921600000,470267,11.0793,11.227,11.0156,11.1685,0.0963,0.87,0.35,20587488.0,,
1135008000000,454042,11.2169,11.2194,10.952,11.0488,-0.1195,-1.07,0.34,19679338.0,,
1135094400000,495917,10.9774,11.1048,10.8807,10.9418,-0.1072,-0.97,0.37,21349222.0,,
1135180800000,334067,10.8654,11.1048,10.8272,11.0106,0.0689,0.63,0.25,14361625.0,,
1135267200000,629183,10.9291,11.2576,10.9265,11.227,0.2169,1.97,0.47,27434932.0,,
1135526400000,699235,11.2576,11.334,11.1557,11.2602,0.0326,0.29,0.52,30863111.0,,
1135612800000,729017,11.2831,11.4588,11.2398,11.441,0.1813,1.61,0.54,32574560.0,,
1135699200000,625035,11.4588,11.5887,11.4002,11.5811,0.1396,1.22,0.46,28274416.0,,
1135785600000,1567435,11.5887,11.9198,11.5887,11.9122,0.3312,2.86,1.16,72783428.0,,
1135872000000,3664756,11.8434,11.8485,11.4359,11.6193,-0.293,-2.46,2.72,167469295.0,,
1136304000000,3550713,11.5632,11.5632,11.2347,11.278,-0.3416,-2.94,2.63,157456208.0,,
1136390400000,1699230,11.2576,11.5378,11.2372,11.4002,0.1218,1.08,1.26,75918198.0,,
1136476800000,1716230,11.4104,11.576,11.2958,11.5199,0.1197,1.05,1.27,77233333.0,,
1136736000000,2077080,11.5505,12.0472,11.5378,11.9173,0.3974,3.45,1.54,96726018.0,,
1136822400000,1745682,11.9708,12.1185,11.8511,11.9631,0.0453,0.38,1.29,82153545.0,,
1136908800000,831515,11.958,12.1236,11.846,11.8587,-0.1041,-0.87,0.62,39227536.0,,
1136995200000,998972,11.8179,11.986,11.7415,11.9708,0.1115,0.94,0.74,46568064.0,,
1137081600000,993688,11.9708,12.3019,11.8434,12.093,0.1221,1.02,0.74,47330433.0,,
1137340800000,773084,12.1694,12.2,11.846,11.8561,-0.237,-1.96,0.57,36255138.0,,
1137427200000,1382470,11.7161,11.874,11.6651,11.7288,-0.1269,-1.07,1.02,63618353.0,,
1137513600000,970685,11.7161,11.9606,11.7161,11.7568,0.0281,0.24,0.72,45114697.0,,
1137600000000,728303,11.9147,11.9198,11.6575,11.7364,-0.02,-0.17,0.54,33651491.0,,
1137686400000,1421637,11.7415,11.8052,11.5531,11.711,-0.0258,-0.22,1.05,65092507.0,,
1137945600000,1328642,11.7161,11.7161,11.4359,11.4614,-0.2494,-2.13,0.98,59899023.0,,
1138032000000,1145289,11.4639,11.7874,11.4614,11.5913,0.1295,1.13,0.85,52535743.0,,
