timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post
1600617600000,13514515,249.5756,254.8965,201.6571,204.652,89.1403,77.17,74.74,2989585045.0,3002.0,615410.0
1600704000000,8483648,212.6384,243.5858,207.6569,232.6144,27.9563,13.66,46.92,1889223848.0,896.0,208776.96
1600790400000,4851255,233.5928,262.0444,231.9356,261.1958,28.5876,12.29,26.83,1195458368.0,200.0,52328.0
1600876800000,2996366,259.5586,277.5281,255.3657,263.5518,2.3508,0.9,16.57,795911651.0,,
1600963200000,3011234,268.5234,274.5332,249.6954,264.0011,0.448,0.17,16.65,786625652.0,,
1601222400000,2378335,268.5433,270.3403,254.5671,259.5486,-4.4618,-1.69,13.15,625254864.0,200.0,51998.0
1601308800000,3036100,260.487,260.5569,242.1882,245.5824,-13.9636,-5.38,16.79,770131081.0,200.0,49200.0
1601395200000,2128048,245.4826,262.0544,240.5909,253.5688,7.9816,3.25,11.77,538313133.0,400.0,101600.0
1602172800000,1892691,259.4588,259.4987,243.5858,247.579,-5.9841,-2.36,10.47,472566998.0,,
1602432000000,2523998,247.559,297.0948,247.559,297.0948,49.5158,20.0,13.96,706168762.0,,
1602518400000,3186759,310.472,322.9508,298.5224,308.4754,11.3788,3.83,17.62,991763164.0,600.0,185400.0
1602604800000,1766448,302.5655,306.8682,294.4094,300.519,-7.9587,-2.58,9.77,530177218.0,,
1602691200000,1852618,297.4941,322.0324,289.5077,290.516,-10.0074,-3.33,10.25,567171429.0,,
1602777600000,970158,292.7721,299.4608,283.2683,291.3745,0.8715,0.3,5.37,282383446.0,,
1603036800000,725412,287.541,301.7868,287.541,292.5825,1.1947,0.41,4.01,213539523.0,212.0,62132.96
1603123200000,1267057,292.5026,316.4619,284.5162,308.6751,16.0921,5.5,7.01,385069690.0,200.0,61840.0
1603209600000,752230,305.6802,315.4635,302.6953,303.2343,-5.4325,-1.76,4.16,232593706.0,,
1603296000000,1175291,301.2976,305.2709,284.9155,293.5009,-9.7338,-3.21,6.5,342969423.0,200.0,58800.0
1603382400000,1509958,292.5026,295.9967,254.8666,260.6068,-32.9024,-11.21,8.35,409557275.0,200.0,52210.0
1603641600000,848414,253.2793,267.3054,245.3927,262.2341,1.6158,0.62,4.69,219876854.0,,
1603728000000,658968,260.7865,272.1173,257.592,269.4318,7.1855,2.74,3.64,176160882.0,,
1603814400000,555153,268.5833,274.3834,260.5569,269.931,0.5119,0.19,3.07,148666574.0,,
1603900800000,1022084,269.9909,289.2781,267.575,283.0187,13.0915,4.85,5.65,283947462.0,,
1603987200000,1008158,283.0187,302.9848,279.6445,294.0899,11.0662,3.91,5.58,295841954.0,,
1604246400000,923337,298.3926,319.337,292.7023,314.4353,20.3507,6.92,5.11,283217768.0,,
1604332800000,960322,317.4602,331.4364,314.6749,322.4517,8.0181,2.55,5.31,312619741.0,,
