timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post
1580745600000,345569,15.2123,18.2567,15.2123,18.2567,5.5811,44.03,0.86,6313942.0,,
1580832000000,41697,20.0874,20.0874,20.0874,20.0874,1.8311,10.03,0.1,841862.0,,
1580918400000,55082,22.0971,22.0971,22.0971,22.0971,2.0088,10.0,0.14,1223371.0,,
1581004800000,69179,24.3058,24.3058,24.3058,24.3058,2.2096,10.0,0.17,1690043.0,,
1581264000000,107419,26.7334,26.7334,26.7334,26.7334,2.4281,9.99,0.27,2886349.0,,
1581350400000,62575,29.4098,29.4098,29.4098,29.4098,2.676,10.01,0.16,1849717.0,,
1581436800000,58638,32.3547,32.3547,32.3547,32.3547,2.944,10.01,0.15,1906908.0,,
1581523200000,89926,35.5882,35.5882,35.5882,35.5882,3.2323,9.99,0.22,3216653.0,,
1581609600000,85657,39.15,39.15,39.15,39.15,3.5623,10.01,0.21,3370603.0,,
1581868800000,87829,43.07,43.07,43.07,43.07,3.919,10.01,0.22,3802117.0,,
1581955200000,84006,47.378,47.378,47.378,47.378,4.3071,10.0,0.21,4000366.0,,
1582041600000,244635,52.1138,52.1138,52.1138,52.1138,4.7376,10.0,0.61,12813981.0,,
1582128000000,171770,57.3271,57.3271,57.3271,57.3271,5.2116,10.0,0.43,9897387.0,,
1582214400000,143148,63.0579,63.0579,63.0579,63.0579,5.7325,10.0,0.36,9072720.0,,
1582473600000,133462,69.3656,69.3656,69.3656,69.3656,6.306,10.0,0.33,9304971.0,,
1582560000000,300618,76.3002,76.3002,76.3002,76.3002,6.9364,10.0,0.75,23054394.0,,
1582646400000,210506,83.9312,83.9312,83.9312,83.9312,7.6301,10.0,0.53,17758286.0,,
1582732800000,451415,92.3283,92.3283,92.3283,92.3283,8.3935,10.0,1.13,41891312.0,,
1582819200000,4254044,101.5612,101.5612,101.5612,101.5612,9.2328,10.0,10.64,434252812.0,,
1583078400000,984867,111.7193,111.7193,111.7193,111.7193,10.1563,10.0,2.46,110590715.0,,
1583164800000,568890,122.8922,122.8922,122.8922,122.8922,11.172,10.0,1.42,70269293.0,,
1583251200000,18460637,135.1794,135.1794,135.1794,135.1794,12.289,10.0,46.15,2508246749.0,,
1583337600000,21489450,141.9349,148.7003,139.2984,148.7003,13.5182,10.0,53.72,3166364271.0,,
1583424000000,18552398,139.2884,163.0669,138.8407,159.1868,10.4836,7.05,46.38,2830451097.0,,
1583683200000,12861045,155.7046,159.6842,144.064,150.1131,-9.0736,-5.7,32.15,1969136918.0,,
1583769600000,12993958,147.2478,155.0877,136.8011,152.0731,1.9664,1.31,32.48,1926042749.0,,
1583856000000,11411926,149.2376,149.2376,136.8708,136.8708,-15.2079,-10.0,28.53,1625739752.0,,
1583942400000,13614450,142.2732,150.5608,141.338,150.5608,13.6873,10.0,34.04,2019480469.0,,
1584028800000,10542590,144.263,148.5113,136.3037,141.2783,-9.2901,-6.17,26.36,1516633397.0,,
1584288000000,9269314,139.368,140.2336,127.1504,127.1504,-14.1278,-10.0,23.17,1228811340.0,,
1584374400000,7010645,129.3392,132.9906,124.3945,129.9859,2.8355,2.23,17.53,912138219.0,,
1584460800000,8120197,129.3392,137.5971,125.4093,132.8115,2.8208,2.17,20.3,1070897556.0,,
1584547200000,7575086,130.6625,136.7912,128.802,135.7067,2.8953,2.18,18.94,1017122651.0,,
1584633600000,7403221,135.5177,136.3037,125.6481,129.8467,-5.8626,-4.32,18.51,969477897.0,,
1584892800000,3812795,121.3799,122.1758,116.863,116.863,-12.9848,-10.0,9.53,453997277.0,,
1584979200000,9217506,114.7637,116.4053,105.1727,112.9231,-3.9382,-3.37,23.04,1023997520.0,,
1585065600000,5810065,113.4206,118.3454,112.4257,113.4206,0.4969,0.44,14.53,673415648.0,,
1585152000000,8867232,113.2912,124.7626,110.1174,118.9722,5.5465,4.89,22.17,1076026919.0,,
1585238400000,6445302,119.3901,121.3799,111.9282,112.3162,-6.6502,-5.59,16.11,750651107.0,,
1585497600000,5185054,107.4809,111.3113,101.6109,109.1424,-3.1787,-2.83,12.96,552310796.0,,
1585584000000,5098413,111.4307,117.0321,109.4409,112.0973,2.9577,2.71,12.75,582435741.0,,
1585670400000,11355842,112.4157,123.3101,112.0973,123.3101,11.21,10.0,28.39,1385620399.0,,
1585756800000,10469977,121.3799,131.8066,120.584,128.6428,5.3272,4.32,26.17,1318453864.0,,
1585843200000,7013210,126.3545,126.3545,120.385,121.3799,-7.2686,-5.65,17.53,867423987.0,,
1586188800000,7104199,124.3647,124.5736,119.9174,121.7281,0.352,0.29,17.76,873064312.0,,
1586275200000,7077601,117.639,126.852,117.6092,124.3547,2.6293,2.16,17.69,869477215.0,,
1586361600000,4681786,124.3647,127.23,121.9669,124.4642,0.1119,0.09,11.7,585111875.0,,
1586448000000,5593566,125.3596,126.1555,112.9828,113.5101,-10.9527,-8.8,13.98,665664740.0,,
1586707200000,3410654,112.157,117.3306,110.605,114.5349,1.0216,0.9,8.53,392951373.0,,
1586793600000,3261149,116.9028,117.8977,114.2265,117.3505,2.8175,2.46,8.15,380227783.0,,
1586880000000,3990458,118.0569,120.3352,115.5099,115.7686,-1.5843,-1.35,9.98,472735471.0,,
1586966400000,3400269,112.555,117.1913,111.5302,114.6941,-1.0767,-0.93,8.5,390023642.0,,
1587052800000,8105763,117.251,126.1655,117.0023,119.7681,5.0697,4.42,20.26,992470569.0,,
1587312000000,4244941,119.1911,122.3748,116.3854,118.8926,-0.8743,-0.73,10.61,505456084.0,,
1587398400000,4498108,117.5395,117.6788,109.7195,113.6196,-5.2791,-4.44,11.25,513950313.0,,
1587484800000,2696510,111.9282,115.679,111.5103,115.0124,1.3975,1.23,6.74,309827843.0,,
1587571200000,5130228,115.1418,123.3299,115.1418,119.4398,4.428,3.85,12.83,615972667.0,,
1587657600000,3404574,118.3952,120.8825,113.2216,115.0124,-4.4314,-3.71,8.51,397014785.0,,
1587916800000,2016896,114.9826,115.8979,111.7292,114.316,-0.7016,-0.61,5.04,230389477.0,,
1588003200000,5296707,113.918,125.3596,112.9231,122.5241,8.2079,7.18,13.24,640313991.0,,
1588089600000,5996800,121.3501,132.5926,120.4845,130.0655,7.5471,6.16,14.99,773097376.0,,
1588176000000,5408981,133.8263,143.0691,131.14,143.0691,13.0063,10.0,13.52,754460107.0,,
1588694400000,7250285,147.5462,155.804,142.3229,152.1229,9.0561,6.33,18.13,1078732679.0,,
1588780800000,6071778,148.2427,149.0386,143.0691,144.263,-7.865,-5.17,15.18,890727844.0,,
1588867200000,7154931,145.2579,158.6893,143.4671,153.2272,8.9591,6.21,17.89,1081585072.0,,
1589126400000,6006507,154.2122,164.3603,150.2425,155.0778,1.854,1.21,15.02,949102307.0,,
1589212800000,4959209,154.9086,156.202,146.7503,153.5058,-1.5662,-1.01,12.4,752175916.0,,
1589299200000,3565873,152.2223,157.1969,150.73,154.4012,0.8904,0.58,8.91,552213971.0,,
1589385600000,8129828,152.3815,169.8423,152.3318,165.1563,10.7613,6.97,20.32,1355356837.0,,
1589472000000,6991147,164.1614,179.0851,161.5746,169.126,3.9639,2.4,17.48,1196564067.0,,
1589731200000,6644266,173.1156,173.5036,159.2863,162.271,-6.8494,-4.05,16.61,1102864570.0,,
1589817600000,4419317,163.3654,169.5439,160.0424,168.1211,5.8577,3.61,11.05,738172479.0,,
1589904000000,4868339,166.1512,168.738,155.5056,159.0375,-9.0783,-5.4,12.17,792464817.0,,
1589990400000,4284235,158.0924,158.1023,148.7401,150.4215,-8.6201,-5.42,10.71,659947936.0,,
1590076800000,4127043,149.9141,154.8788,146.8299,149.755,-0.6618,-0.44,10.32,624906073.0,,
1590336000000,3235175,148.2427,151.7249,143.7655,146.8597,-2.8902,-1.93,8.09,478605300.0,,
1590422400000,3896577,148.3521,155.5852,148.3521,154.7196,7.8571,5.35,9.74,596959920.0,,
1590508800000,3431871,153.2272,155.5951,147.1085,147.1582,-7.566,-4.89,8.58,518718156.0,,
1590595200000,3479393,146.0141,148.2825,140.2336,146.8498,-0.309,-0.21,8.7,505749141.0,,
1590681600000,2501917,144.9396,149.2276,143.2681,147.2478,0.3965,0.27,6.25,368900532.0,,
1590940800000,3426144,149.8501,155.3115,147.1592,153.1788,5.934,4.03,8.57,522502550.0,,
1591027200000,3447159,153.4777,154.3348,147.6077,149.9697,-3.2013,-2.09,8.62,519031095.0,,
1591113600000,4272758,150.1291,152.3615,146.2822,146.8403,-3.1345,-2.09,10.68,637649868.0,,
1591200000000,3116716,146.2025,146.9499,142.8439,146.4716,-0.3671,-0.25,7.79,453110742.0,,
1591286400000,4086533,145.8038,152.5808,145.7839,147.2689,0.791,0.54,10.22,612876114.0,,
1591545600000,6529504,149.9896,161.4506,149.9597,158.2714,11.0011,7.47,16.32,1030327160.0,,
